Date,Open,High,Low,Close,Adj Close,Volume
"Nov 7, 2024",15.86,15.86,15.13,15.20,15.20,-
"Nov 6, 2024",16.06,16.82,15.44,16.27,16.27,-
"Nov 5, 2024",21.98,22.06,20.20,20.49,20.49,-
"Nov 4, 2024",22.50,23.07,21.73,21.98,21.98,-
"Nov 1, 2024",22.96,23.09,21.16,21.88,21.88,-
"Oct 31, 2024",21.44,23.42,21.12,23.16,23.16,-
"Oct 30, 2024",19.33,20.44,19.30,20.35,20.35,-
"Oct 29, 2024",19.75,20.53,19.06,19.34,19.34,-
"Oct 28, 2024",19.11,19.88,18.91,19.80,19.80,-
"Oct 25, 2024",19.22,20.51,18.23,20.33,20.33,-
"Oct 24, 2024",18.87,20.24,18.63,19.08,19.08,-
"Oct 23, 2024",18.21,20.47,18.18,19.24,19.24,-
"Oct 22, 2024",18.79,19.44,18.05,18.20,18.20,-
"Oct 21, 2024",18.78,19.34,18.36,18.37,18.37,-
"Oct 18, 2024",19.30,19.32,17.99,18.03,18.03,-
"Oct 17, 2024",19.55,19.65,18.88,19.11,19.11,-
"Oct 16, 2024",20.77,21.01,19.45,19.58,19.58,-
"Oct 15, 2024",19.61,20.89,19.44,20.64,20.64,-
"Oct 14, 2024",20.86,20.86,19.69,19.70,19.70,-
"Oct 11, 2024",20.87,21.16,20.14,20.46,20.46,-
"Oct 10, 2024",20.91,21.39,20.64,20.93,20.93,-
"Oct 9, 2024",21.98,22.01,20.71,20.86,20.86,-
"Oct 8, 2024",22.92,23.14,21.14,21.42,21.42,-
"Oct 7, 2024",20.76,23.03,20.65,22.64,22.64,-
"Oct 4, 2024",20.48,20.48,18.48,19.21,19.21,-
"Oct 3, 2024",19.63,20.75,19.16,20.49,20.49,-
"Oct 2, 2024",19.65,20.36,18.58,18.90,18.90,-
"Oct 1, 2024",16.96,20.73,16.61,19.26,19.26,-
"Sep 30, 2024",17.01,17.79,16.47,16.73,16.73,-
"Sep 27, 2024",15.64,16.97,15.20,16.96,16.96,-
"Sep 24, 2024",15.87,16.67,15.27,15.39,15.39,-
"Sep 23, 2024",16.71,16.95,15.75,15.89,15.89,-
"Sep 20, 2024",16.35,16.68,15.81,16.15,16.15,-
"Sep 19, 2024",17.21,17.27,16.21,16.33,16.33,-
"Sep 18, 2024",17.58,19.39,17.11,18.23,18.23,-
"Sep 17, 2024",17.16,18.08,16.67,17.61,17.61,-
"Sep 16, 2024",17.16,17.69,16.91,17.14,17.14,-
"Sep 13, 2024",17.03,17.18,16.23,16.56,16.56,-
"Sep 12, 2024",17.62,18.59,16.89,17.07,17.07,-
"Sep 11, 2024",19.41,21.41,17.55,17.69,17.69,-
"Sep 10, 2024",19.86,20.74,18.90,19.08,19.08,-
"Sep 9, 2024",21.32,21.41,19.29,19.45,19.45,-
"Sep 6, 2024",21.98,23.76,18.83,22.38,22.38,-
"Sep 5, 2024",20.75,21.53,19.21,19.90,19.90,-
"Sep 4, 2024",23.20,23.31,19.34,21.32,21.32,-
"Sep 3, 2024",15.76,21.99,15.71,20.72,20.72,-
"Aug 30, 2024",15.67,16.04,14.78,15.00,15.00,-
"Aug 29, 2024",16.54,16.57,15.19,15.65,15.65,-
"Aug 28, 2024",15.51,17.89,15.46,17.11,17.11,-
"Aug 27, 2024",16.21,16.81,15.37,15.43,15.43,-
"Aug 26, 2024",16.27,16.67,15.81,16.15,16.15,-
"Aug 23, 2024",17.12,17.21,15.61,15.86,15.86,-
"Aug 22, 2024",16.27,18.06,15.76,17.55,17.55,-
"Aug 21, 2024",16.25,17.17,15.92,16.27,16.27,-
"Aug 20, 2024",14.89,15.93,14.78,15.88,15.88,-
"Aug 19, 2024",15.94,16.07,14.46,14.65,14.65,-
"Aug 16, 2024",15.29,15.76,14.65,14.80,14.80,-
"Aug 15, 2024",16.27,16.68,14.77,15.23,15.23,-
"Aug 14, 2024",18.41,18.49,16.12,16.19,16.19,-
"Aug 13, 2024",20.06,20.79,17.95,18.12,18.12,-
"Aug 12, 2024",20.79,21.19,18.89,20.71,20.71,-
"Aug 9, 2024",23.78,24.52,20.26,20.37,20.37,-
"Aug 8, 2024",28.34,29.47,23.36,23.79,23.79,-
"Aug 7, 2024",24.77,29.76,21.97,27.85,27.85,-
"Aug 6, 2024",33.71,34.77,24.02,27.71,27.71,-
"Aug 5, 2024",23.39,65.73,23.39,38.57,38.57,-
"Aug 2, 2024",20.52,29.66,20.01,23.39,23.39,-
"Aug 1, 2024",16.20,19.48,15.95,18.59,18.59,-
"Jul 31, 2024",16.66,16.77,15.71,16.36,16.36,-
"Jul 30, 2024",16.64,18.32,16.26,17.69,17.69,-
