Date,Open,High,Low,Close,Adj Close,Volume
"Jul 24, 2025",565.1300048828125,566.239990234375,563.2899780273438,565.010009765625,562.9197998046875,42275500
"Jul 23, 2025",562.3400268554688,563.8499755859375,559.5800170898438,563.8099975585938,561.7241821289062,40215300
"Jul 22, 2025",564.2999877929688,564.3499755859375,558.6099853515625,561.25,559.1736450195312,43270600
"Jul 21, 2025",562.0900268554688,566.0599975585938,562.0599975585938,564.1699829101562,562.0828857421875,39595200
"Jul 18, 2025",563.1199951171875,564.72998046875,559.97998046875,561.260009765625,559.1836547851562,50484700
"Jul 17, 2025",558.02001953125,562.3099975585938,557.2100219726562,561.7999877929688,559.7216796875,40423800
"Jul 16, 2025",557.280029296875,560.2100219726562,551.5599975585938,557.2899780273438,555.2283325195312,52314700
"Jul 15, 2025",560.25,560.7999877929688,556.6599731445312,556.719970703125,554.6604614257812,43277700
"Jul 14, 2025",553.989990234375,556.9500122070312,551.6300048828125,556.2100219726562,554.15234375,36453300
"Jul 11, 2025",553.2999877929688,555.7899780273438,552.0499877929688,554.2000122070312,552.1498413085938,39618600
"Jul 10, 2025",556.8900146484375,557.2999877929688,552.75,555.4500122070312,553.3951416015625,34710900
"Jul 9, 2025",554.47998046875,557.6300048828125,553.0999755859375,556.25,554.192138671875,43045500
"Jul 8, 2025",553.3800048828125,554.010009765625,551.0999755859375,552.3400268554688,550.2966918945312,36153300
"Jul 7, 2025",553.52001953125,554.3400268554688,549.5800170898438,552.030029296875,549.98779296875,45349300
"Jul 3, 2025",553.1799926757812,557.2000122070312,553.1799926757812,556.219970703125,554.1622924804688,26443500
"Jul 2, 2025",546.1599731445312,551.0,546.1199951171875,550.7999877929688,548.7623291015625,36538300
"Jul 1, 2025",549.72998046875,550.7100219726562,544.6599731445312,546.989990234375,544.9664306640625,56166700
"Jun 30, 2025",551.260009765625,552.7999877929688,549.010009765625,551.6400146484375,549.5991821289062,45548700
"Jun 27, 2025",547.260009765625,549.989990234375,544.5399780273438,548.0900268554688,546.0623779296875,57577100
"Jun 26, 2025",543.3499755859375,546.6699829101562,541.52001953125,546.219970703125,544.19921875,43811400
"Jun 25, 2025",542.0599975585938,543.3099975585938,539.3800048828125,541.1599731445312,539.157958984375,44804200
"Jun 24, 2025",536.8900146484375,540.7000122070312,536.27001953125,539.780029296875,537.7831420898438,45442000
